Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 11:53:16
Elapsed Time,00:00:59:999
Samples,20475

--Statistics--
Minimum [W],-2.5607E-07
Maximum [W],2.6967E-06
Mean [W],6.337E-07
Standard Deviation [W],8.2365E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
1262.203,1.4645E-06
1265.203,2.2284E-06
1268.203,1.3587E-06
1271.203,-1.0182E-08
1274.203,8.6376E-09
1277.203,9.9342E-08
1279.203,4.9355E-09
1282.203,-1.265E-08
1285.203,2.7149E-08
1288.203,-2.6842E-08
1290.203,-2.6842E-08
1293.203,-9.5649E-09
1296.203,9.9836E-07
1298.203,1.2828E-06
1301.203,2.1494E-06
1304.203,9.8016E-07
1306.203,3.2085E-08
1309.203,6.5096E-08
1312.203,1.6968E-08
1314.203,1.8903E-06
1317.203,1.4692E-06
1320.203,1.4102E-06
1322.203,-4.32E-09
1325.203,1.2031E-08
1328.203,-9.2645E-10
1330.203,-4.3193E-08
1333.203,1.6305E-06
1336.203,1.6351E-06
1339.203,2.5261E-06
1342.203,7.4036E-09
1345.203,1.2332E-09
1347.203,-3.9182E-08
1350.203,1.5117E-08
1353.203,-2.6533E-08
1355.203,-2.314E-08
1358.203,8.2373E-08
1361.203,-3.094E-10
1363.203,2.4673E-09
1366.203,6.1616E-10
1369.203,1.1594E-06
1371.203,1.0792E-06
1374.203,1.9859E-06
1376.956,1.1477E-07
1379.956,8.0207E-09
1387.956,1.6462E-06
1389.956,2.4169E-06
1392.956,2.1664E-06
1395.956,-3.3012E-08
1397.956,-2.9927E-08
1400.956,-6.1711E-09
1403.956,1.6725E-06
1405.956,2.4987E-06
1408.956,1.3553E-06
1411.956,9.2546E-09
1414.956,8.6692E-08
1416.956,2.5298E-08
1419.956,-4.5044E-08
1421.956,-8.3308E-09
1424.956,-7.0967E-09
1427.956,3.2085E-08
1430.956,-3.8565E-08
1432.956,1.8502E-09
1435.956,5.5525E-09
1438.956,1.1137E-06
1440.956,2.0387E-06
1443.956,1.0894E-06
1446.956,1.1906E-06
1448.956,-2.7767E-08
1451.956,1.2896E-07
1454.956,2.067E-08
1456.956,1.3572E-06
1459.956,1.45E-06
1462.956,1.4722E-06
1464.956,4.0099E-09
1467.956,-1.1107E-08
1470.956,-1.8512E-08
1473.956,1.3201E-06
1476.956,2.5209E-06
1479.956,1.3852E-06
1484.956,-3.0853E-08
1487.956,-5.3991E-08
1489.956,1.9127E-08
1492.956,2.1595E-08
1495.956,2.4989E-08
1498.956,2.0053E-08
1500.956,-3.8874E-08
1507.453,4.6269E-09
1515.453,1.2705E-06
1518.453,2.2212E-08
1521.453,-2.0054E-08
1524.453,1.1106E-08
1527.453,1.1464E-06
1530.453,2.4999E-06
1532.453,2.1565E-06
1535.453,2.8877E-07
1538.453,-8.9478E-09
1540.453,1.0705E-07
1543.453,2.1595E-08
1546.453,2.5231E-06
1548.453,1.3461E-06
1551.453,1.6574E-06
1554.453,2.7457E-08
1556.453,1.0119E-07
1559.453,-1.8512E-08
1562.453,8.7001E-08
1564.453,-8.825E-13
1567.453,2.3446E-08
1570.453,-4.5044E-08
1572.453,-1.6661E-08
1575.453,2.9925E-08
1578.453,-3.703E-09
1581.453,1.2381E-06
1584.453,9.8108E-07
1587.453,1.6126E-06
1590.453,9.348E-08
1593.453,1.1754E-07
1596.453,1.0797E-08
1599.453,1.2915E-06
1602.453,1.0141E-06
1604.453,2.2343E-06
1607.453,9.5631E-09
1610.453,8.3292E-09
1612.453,-4.6285E-09
1615.453,1.4161E-07
1618.453,1.9853E-06
1621.453,1.3726E-06
1624.453,1.5882E-06
1627.100,-2.1604E-09
1634.100,9.9342E-08
1637.100,7.0951E-09
1640.100,-1.4193E-08
1643.100,6.5713E-08
1646.100,1.7585E-08
1649.100,7.7122E-09
1652.100,1.0397E-06
1654.100,1.6435E-06
1657.100,1.0107E-06
1660.100,1.2372E-06
1663.100,8.0522E-08
1666.100,-6.6949E-08
1668.100,-2.8076E-08
1671.100,2.6394E-06
1674.100,1.4969E-06
1676.100,1.5707E-06
1679.100,-3.3944E-09
1682.100,-4.8129E-08
1684.100,1.5417E-09
1687.100,6.9447E-07
1690.100,1.7154E-06
1692.100,1.8619E-06
1695.100,1.3893E-06
1698.100,1.7585E-08
1700.100,-1.5118E-08
1703.100,2.8383E-08
1706.100,-3.0859E-09
1708.100,6.9416E-08
1711.100,-2.3757E-08
1714.100,8.8544E-08
1717.100,9.5631E-09
1720.100,-1.7278E-08
1723.100,1.252E-06
1725.100,1.0067E-06
1728.100,1.4815E-06
1731.100,1.3772E-06
1733.100,5.861E-09
1738.100,-4.0115E-09
1741.100,1.3371E-06
1744.100,1.3322E-06
1747.100,1.3436E-06
1750.100,1.2557E-07
1752.821,1.4191E-08
1759.821,1.4808E-08
1762.821,1.5188E-06
1765.821,1.6885E-06
1768.821,9.6256E-08
1771.821,9.8716E-09
1774.821,7.0033E-08
1777.821,1.2332E-09
1779.821,1.4191E-08
1782.821,2.7149E-08
1785.821,1.5117E-08
1787.821,3.0851E-08
1790.821,-3.4863E-08
1793.821,1.0058E-07
1795.821,2.1633E-06
1798.821,9.854E-07
1801.821,1.2766E-06
1803.821,-3.8257E-08
1806.821,1.1723E-08
1809.821,9.9342E-08
1811.821,1.6209E-06
1814.821,1.1631E-06
1817.821,1.3013E-06
1819.821,1.426E-06
1822.821,9.1937E-08
1825.821,1.7276E-08
1827.821,-1.3267E-08
1830.821,1.4047E-06
1833.821,2.532E-06
1836.821,1.3923E-06
1839.821,2.4673E-09
1842.821,7.3426E-08
1844.821,1.4499E-08
1847.821,1.2648E-08
1851.821,-3.703E-09
1854.821,8.9469E-08
1857.821,2.2212E-08
1860.821,8.6384E-08
1863.821,1.0797E-08
1865.821,9.9373E-07
1868.821,1.2834E-06
1871.821,2.1531E-06
1873.821,9.8232E-07
1876.909,8.0831E-08
1879.909,2.7758E-09
1887.909,1.2649E-06
1890.909,1.5454E-06
1892.909,3.6404E-08
1895.909,3.7638E-08
1898.909,9.5631E-09
1901.909,1.405E-06
1903.909,1.562E-06
1906.909,2.5187E-06
1909.909,1.3698E-06
1911.909,6.1696E-09
1914.909,3.2702E-08
1917.909,1.5417E-09
1920.909,1.3882E-08
1922.909,2.1595E-08
1925.909,-1.852E-09
1928.909,1.9744E-08
1930.909,8.7618E-08
1933.909,-6.4797E-09
1936.909,3.2702E-08
1938.909,9.746E-07
1941.909,1.2782E-06
1944.909,2.0902E-06
1946.909,1.0489E-08
1949.909,8.7926E-08
1952.909,1.6042E-08
1954.909,1.645E-06
1957.909,1.1585E-06
1960.909,1.9918E-06
1962.909,1.7999E-06
1965.909,-8.6393E-09
1968.909,1.4499E-08
1971.909,-1.5435E-09
1974.909,1.8277E-06
1976.909,1.4004E-06
1979.909,2.1035E-06
1982.909,-4.9371E-09
1984.909,-5.831E-08
1987.909,5.8617E-08
1992.909,9.2554E-08
1995.909,9.5631E-09
1997.909,1.0797E-08
2000.909,-5.3991E-08
2006.478,6.8181E-08
2014.478,1.8943E-06
2017.478,4.3809E-08
2020.478,1.7585E-08
2022.478,5.9234E-08
2025.478,4.3184E-09
2028.478,2.548E-06
2030.478,1.9128E-06
2033.478,2.3018E-06
2036.478,1.7276E-08
2038.478,-3.0859E-09
2041.478,-6.1793E-10
2044.478,1.4658E-06
2046.478,2.3154E-06
2049.478,1.4871E-06
2052.478,1.4895E-06
2054.478,-2.4689E-09
2057.478,-1.852E-09
2060.478,8.1756E-08
2062.478,8.3292E-09
2065.478,5.2447E-08
2068.478,1.0797E-08
2070.478,-4.0108E-08
2073.478,-1.2342E-08
2076.478,-2.715E-08
2078.478,-5.0598E-08
2082.478,1.0601E-06
2085.478,1.02E-06
2088.478,-2.314E-08
2091.478,9.8416E-08
2093.478,7.3735E-08
2096.478,-1.8203E-08
2099.478,1.885E-06
2101.478,1.6823E-06
2104.478,1.4917E-06
2107.478,1.6351E-08
2109.478,2.0361E-08
2112.478,1.2957E-08
2115.478,1.6361E-06
2118.478,1.6031E-06
2121.478,1.8474E-06
2123.478,-1.5427E-08
2126.478,-1.882E-08
2130.233,2.5298E-08
2138.233,-2.314E-08
2140.233,1.8819E-08
2143.233,-7.096E-08
2146.233,1.3882E-08
2148.233,-5.8626E-09
2151.233,1.7644E-06
2154.233,1.2162E-06
2156.233,1.0792E-06
2159.233,1.4901E-07
2162.233,2.8074E-08
2165.233,3.2085E-08
2167.233,2.3138E-08
2170.233,1.9619E-06
2173.233,1.8347E-06
2176.233,1.74E-06
2178.233,1.0489E-07
2181.233,-5.0289E-08
2184.233,-3.3321E-08
2187.233,2.5153E-06
2189.233,1.3757E-06
2192.233,1.6003E-06
2195.233,5.4607E-08
2197.233,-1.3884E-08
2200.233,2.3138E-08
2203.233,-2.2214E-08
2205.233,9.2546E-09
2208.233,2.4673E-09
2211.233,1.9127E-08
2213.233,-4.9371E-09
2216.233,-1.4501E-08
2219.233,-5.5541E-09
2222.233,1.0058E-06
2225.233,1.3439E-06
2228.233,1.0283E-06
2230.233,4.7203E-07
2233.233,1.0675E-07
2236.233,2.3446E-08
2239.233,-2.1604E-09
2242.233,1.148E-06
2247.233,1.3143E-06
2250.233,-2.4682E-08
2252.880,5.244E-09
2262.880,-4.6285E-09
2265.880,4.6277E-07
2268.880,1.5417E-09
2271.880,3.6404E-08
2274.880,-1.0182E-08
2277.880,-2.6225E-08
2279.880,1.8502E-09
2282.880,1.018E-08
2285.880,-4.32E-09
2287.880,-1.235E-09
2290.880,2.4372E-08
2293.880,1.0804E-06
2295.880,1.7243E-06
2298.880,1.2739E-06
2301.880,4.3254E-07
2304.880,1.2031E-08
2306.880,-2.0672E-08
2309.880,1.0027E-07
2312.880,1.3658E-06
2314.880,1.0721E-06
2317.880,1.2538E-06
2320.880,9.2546E-09
2322.880,-1.5427E-08
2325.880,-2.1597E-08
2328.880,2.5255E-06
2330.880,1.3461E-06
2333.880,2.0424E-06
2336.880,6.0408E-07
2339.880,-8.825E-13
2342.880,-1.2342E-08
2345.880,1.8502E-09
2347.880,1.9127E-08
2350.880,2.5915E-08
2353.880,5.6149E-08
2356.880,2.2829E-08
2358.880,8.7618E-08
2361.880,1.1414E-08
2364.880,9.8571E-07
2367.880,1.9551E-06
2369.880,1.2193E-06
2372.880,7.0311E-07
2376.225,4.0099E-09
2379.225,-1.852E-09
2387.225,1.1323E-06
2389.225,1.3047E-06
2392.225,2.4681E-08
2395.225,2.2521E-08
2398.225,-1.1416E-08
2400.225,1.45E-06
2403.225,1.6827E-06
2406.225,2.5107E-06
2409.225,4.7203E-07
2412.225,2.2829E-08
2414.225,1.0119E-07
