Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 12:17:30
Elapsed Time,00:00:59:999
Samples,20077

--Statistics--
Minimum [W],-2.4836E-07
Maximum [W],2.8001E-06
Mean [W],7.0902E-07
Standard Deviation [W],9.1725E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
1281.219,-2.7774E-09
1284.219,1.9127E-08
1287.219,1.3574E-08
1290.219,3.2393E-08
1293.219,1.1909E-07
1296.219,5.244E-09
1299.219,3.3929E-09
1301.219,-2.7459E-08
1304.219,2.4052E-06
1309.219,1.2955E-06
1312.219,4.2883E-08
1315.219,5.244E-09
1318.219,7.5894E-08
1320.219,8.9461E-09
1323.219,1.4479E-06
1326.219,1.4127E-06
1329.219,1.4661E-06
1332.219,2.6532E-08
1334.219,2.684E-08
1337.219,-1.1107E-08
1340.219,1.77E-06
1343.219,1.7712E-06
1346.219,1.6601E-06
1348.876,2.8691E-08
1352.876,8.7309E-08
1355.876,1.7276E-08
1358.876,2.7457E-08
1361.876,3.7014E-09
1364.876,3.7638E-08
1367.876,1.0489E-08
1370.876,9.0395E-08
1373.876,1.3316E-06
1376.876,1.7027E-06
1379.876,1.3063E-06
1382.876,4.9355E-09
1385.876,-6.7882E-09
1388.876,8.8852E-08
1391.876,1.3118E-06
1394.876,1.6851E-06
1397.876,2.1679E-06
1400.876,5.861E-09
1402.876,1.8502E-09
1405.876,-1.5735E-08
1408.876,1.405E-06
1410.876,1.6262E-06
1413.876,2.5456E-06
1416.876,3.2702E-08
1419.876,-1.0799E-08
1423.876,6.9724E-08
1426.876,2.1588E-09
1429.876,-1.9437E-08
1431.876,2.8691E-08
1434.876,3.3929E-09
1437.876,2.9617E-08
1439.876,-9.2564E-09
1442.876,1.7737E-06
1445.876,1.5919E-06
1448.876,1.5694E-06
1451.876,9.2554E-08
1453.876,1.3574E-08
1456.876,-3.094E-10
1459.876,1.7999E-06
1462.876,1.4226E-06
1464.876,1.4547E-06
1467.876,1.1508E-07
1470.876,9.6565E-08
1476.687,3.1468E-08
1479.687,1.774E-06
1485.687,-3.703E-09
1488.687,1.5117E-08
1491.687,-1.5435E-09
1493.687,-5.0598E-08
1496.687,9.8716E-09
1499.687,7.7122E-09
1502.687,1.9744E-08
1505.687,-1.265E-08
1507.687,2.8691E-08
1510.687,1.6287E-06
1513.687,1.6345E-06
1516.687,1.5037E-06
1519.687,-2.4682E-08
1522.687,2.1287E-08
1525.687,-4.32E-09
1528.687,2.4885E-06
1530.687,1.3371E-06
1533.687,1.6462E-06
1536.687,2.7149E-08
1539.687,-1.9129E-08
1542.687,-4.0115E-09
1544.687,2.5388E-06
1547.687,1.4954E-06
1550.687,2.42E-06
1553.687,3.517E-08
1556.687,-9.2564E-09
1561.687,1.3574E-08
1564.687,1.1168E-07
1567.687,1.9744E-08
1570.687,1.7893E-08
1573.687,2.8691E-08
1576.687,-1.9437E-08
1579.687,2.503E-06
1582.687,1.4155E-06
1585.687,2.3595E-06
1588.687,2.4681E-08
1590.687,1.8819E-08
1593.687,2.7149E-08
1597.828,1.4642E-06
1601.828,1.4929E-06
1606.828,4.6269E-09
1609.828,3.4862E-08
1612.828,2.3814E-06
1614.828,1.3908E-06
1617.828,1.6564E-06
1620.828,1.7613E-06
1623.828,-1.4501E-08
1626.828,1.2371E-07
1629.828,1.3574E-08
1632.828,1.6042E-08
1634.828,-9.5649E-09
1637.828,1.2648E-08
1640.828,-8.6393E-09
1643.828,8.8852E-08
1646.828,-9.2564E-09
1649.828,2.5129E-06
1652.828,1.6105E-06
1654.828,2.4768E-06
1657.828,-9.5649E-09
1660.828,-4.9371E-09
1662.828,-2.7774E-09
1665.828,1.3852E-06
1668.828,2.5119E-06
1671.828,1.4303E-06
1674.828,2.5298E-08
1677.828,-5.5541E-09
1679.828,-1.0799E-08
1682.828,2.051E-06
1685.828,1.8292E-06
1687.828,1.4198E-06
1690.828,2.4063E-08
1693.828,2.8074E-08
1695.828,-3.3938E-08
1698.828,-4.9371E-09
1701.828,1.0489E-08
1704.828,1.9127E-08
1707.828,-7.0967E-09
1709.828,2.6532E-08
1712.828,9.5631E-09
1715.828,1.8314E-06
1717.828,1.3186E-06
1720.828,1.5596E-06
1723.017,2.4863E-06
1727.017,5.244E-09
1730.017,5.5525E-09
1733.017,1.4284E-06
1735.017,1.371E-06
1738.017,1.8218E-06
1741.017,-1.481E-08
1744.017,9.8416E-08
1747.017,-2.1604E-09
1750.017,1.4127E-06
1753.017,2.1383E-06
1756.017,1.7946E-06
1758.017,9.2546E-09
1761.017,6.1696E-09
1764.017,-5.4608E-08
1767.017,1.8819E-08
1769.017,8.3292E-09
1772.017,-4.0115E-09
1775.017,3.6404E-08
1778.017,-6.1793E-10
1780.017,1.4191E-08
1783.017,8.9461E-09
1786.017,2.2259E-06
1789.017,1.4229E-06
1792.017,2.1602E-06
1795.017,1.0952E-07
1797.017,-2.314E-08
1800.017,-3.703E-09
1803.017,1.355E-06
1806.017,1.4408E-06
1808.017,1.4405E-06
1811.017,1.1322E-07
1817.017,9.5631E-09
1820.017,2.1738E-06
1823.017,1.6046E-06
1826.017,2.5857E-06
1829.017,-1.0799E-08
1831.017,3.3929E-09
1834.017,1.1106E-08
1837.017,-7.0967E-09
1840.017,-5.3991E-08
1843.017,4.1957E-08
1845.017,1.8819E-08
1847.672,9.7799E-08
1850.672,-4.6285E-09
1855.672,1.8236E-06
1857.672,1.7181E-06
1860.672,3.7485E-07
1863.672,2.0978E-08
1865.672,1.0119E-07
1868.672,3.0843E-09
1871.672,1.5984E-06
1873.672,1.3812E-06
1876.672,1.8631E-06
1879.672,2.3446E-08
1882.672,-3.6097E-08
1885.672,3.3929E-09
1888.672,1.6302E-06
1890.672,1.5413E-06
1893.672,2.3753E-06
1896.672,9.132E-08
1898.672,9.0703E-08
1901.672,3.0234E-08
1904.672,1.6968E-08
1907.672,5.5525E-09
1910.672,9.8416E-08
1913.672,1.6351E-08
1916.672,2.2212E-08
1919.672,8.3292E-09
1922.672,2.0587E-06
1924.672,1.338E-06
1927.672,1.8054E-06
1930.672,2.9617E-08
1933.672,9.5639E-08
1935.672,8.4224E-08
1938.672,2.4691E-06
1941.672,1.3942E-06
1944.672,1.4692E-06
1947.672,1.1631E-07
1950.672,2.9E-08
1953.672,9.8416E-08
1955.672,1.5651E-06
1958.672,2.5363E-06
1961.672,1.4164E-06
1963.672,1.1878E-07
1966.672,4.3184E-09
1969.672,7.8362E-08
1973.417,-1.882E-08
1976.417,-1.7278E-08
1981.417,-1.3575E-08
1984.417,-4.6285E-09
1987.417,7.466E-08
1989.417,1.3882E-08
1992.417,1.4448E-06
1995.417,2.4721E-06
1998.417,1.5509E-06
2001.417,-8.0223E-09
2004.417,-3.3012E-08
2007.417,1.728E-06
2009.417,1.3575E-06
2012.417,1.5525E-06
2015.417,2.5021E-06
2018.417,1.1106E-08
2021.417,-2.3757E-08
2024.417,1.3106E-06
2027.417,2.4675E-06
2030.417,1.4843E-06
2032.417,1.5639E-06
2035.417,1.3882E-08
2038.417,-4.0115E-09
2041.417,1.0797E-08
2044.417,-8.3308E-09
2046.417,1.5425E-08
2049.417,-1.5427E-08
2052.417,1.1168E-07
2054.417,-3.094E-10
2057.417,9.4714E-08
2060.417,2.4613E-06
2063.417,1.4318E-06
2065.417,2.3148E-06
2070.417,2.7149E-08
2073.417,1.0212E-07
